,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt
742,1.29e+18,#Agataliikonfuufu: - Okulwanyisa okusasaanya Corona Virus. Aba Fenix bawaddeyo Leediyo 1000 ne Masiki.â€¦ https://t.co/REVFqSFRkX,0,3
743,1.29e+18,La Venti restaurant Najjeera. Abaabaddeyo eggulo poliisi netabakwata mbatumidde. Obukugu bwemwakozesezza okulinnyaâ€¦ https://t.co/kCnZP1GGcP,31,234
744,1.29e+18,"Okulwanyisa amazima kinzizza emabega......
Rip legend. https://t.co/HbxlYp0IPE",1,4
745,1.29e+18,Abali ku ddimu ly'okulwanyisa enzige nga bayambibwako amaggye ga UPDF bagumbye e Moroto mu Karamoja okufuyira enzigâ€¦ https://t.co/7scvJBDqG9,0,9
746,1.29e+18,Abali ku ddimu ly'okulwanyisa enzige nga bayambibwako amaggye ga UPDF bagumbye e Moroto mu Karamoja okufuyira enzigâ€¦ https://t.co/2mSUP3vI2O,2,15
747,1.29e+18,Olwaleero Kaggo Agnes Ssempa Nakibirige akuutidde abaami nâ€™abazaana ba Ssabasajja okuvaayo bukukuubira okwegatta kuâ€¦ https://t.co/H7Uuy4EI34,0,4
748,1.29e+18,Ekibiina ki DP kyanirizza pulezidenti wâ€™ekibiina ekiggya ki National unity platform Robert Kyagulanyi mu kisaawe kyâ€¦ https://t.co/ODW7fq3RjB,1,17
749,1.29e+18,#Uganda: Agataliikonfuufu:  Kaweefube wâ€™okulwanyisa COVID 19 ku nsalo. https://t.co/4nPHk1QeMN,0,0
750,1.29e+18,#Agataliikonfuufu: Poliisi ekubye amasasi mu basubuuzi. https://t.co/4z0Ivyj1wN via @YouTube,0,0
751,1.29e+18,"#Leero: mu #Agataliikonfuufu:  - Amasasi ganyoose mu kibuga ng'abasubuuzi bekalakaasa. 
- Abakozi babiri ku kitebeâ€¦ https://t.co/2nrvsWe0up",0,2
752,1.29e+18,"Katikkiro agamba zino z'ensonga ezisinze okuvaako embeteza ku ttaka
- Obunafu mu Poliisi bungi mu kunonyereeza ku nâ€¦ https://t.co/NQup5vDaWP",2,12
753,1.29e+18,Obunafu mu Poliisi bungi mu kunonyereeza ku nsonga z'ettaka - Katikkiro #Amatikkira27,0,12
754,1.29e+18,"Poliisi e Masajja mu Ggombolola yâ€™e Makindye ekutte
nâ€™eggalira Omusajja agambibwa okukabasanya Omwana
atenneetuuka.â€¦ https://t.co/59pYSCJNSw",0,2
755,1.29e+18,"#Agabuutikidde: Poliisi ekubye amasasi ng'ekwata abeekalakaasa. 
https://t.co/yiE17RHCiK https://t.co/MdDBPto5Je",0,0
756,1.29e+18,Omubaka @HEBobiwine akubye poliisi yâ€™e Mukono ekimmooni bwâ€™emulumbye mu maka gâ€™omubaka Betty Nambooze okumukwata olâ€¦ https://t.co/KkB8O7orXw,4,51
757,1.29e+18,"#Agataliikomuttuntu:Poliisi ekubye amasasi ng'ekwata abasuubuzi.
https://t.co/nadB5FbXOf https://t.co/1jWxpirnTp",1,4
758,1.29e+18,Poliisi mu Kampala eyodde abantu abasangiddwa mu bbaala lya Friendship Bar and Restaurant e Nakasero nga banywa omwâ€¦ https://t.co/VhdZA2sHAU,0,2
759,1.29e+18,Bukedde Online - Poliisi eyazizza amaka ga SK Mbuga https://t.co/LKncFnnQsI,0,1
760,1.29e+18,Wabaddewo vaawo mpitewo e Masuliita mu distulikiti yâ€™e Wakiso wakati wabawagizi ba Prof. Gilbert Bukenya nâ€™aba Miniâ€¦ https://t.co/xOOQrs4v6I,1,5
761,1.29e+18,Bobi Wine asimattuse okukwatibwa poliisi ng'ali ewa Nambooze https://t.co/VTnFxLaqEg via @YouTube,0,0
762,1.29e+18,Wabaddewo vaawo mpitewo e Masuliita mu distulikiti yâ€™e Wakiso wakati wabawagizi ba Prof. Gilbert Bukenya nâ€™aba Miniâ€¦ https://t.co/VX7BkW6xUb,0,5
763,1.29e+18,"Bizzonto ne Kiweewa babatadde, bali ku kakalu ka Poliisi #NTVNews https://t.co/ThJZhaMXRg https://t.co/htiCIrqKtH",6,18
764,1.29e+18,Abakozi ba Radio Simba 4 abakwatibwa ku lunaku olw'okutaano kyaddaaki Poliisi ebayimbudde ku kakalu kaayo okuva muâ€¦ https://t.co/SmCin9NYBa,0,5
765,1.29e+18,@PatriqKanyomozi Poliisi ekunoonya,0,0
766,1.29e+18,SABULA TUGENDE: Joy ne Shuky  baleese eyatulugunyizibwa mu mmotoka ya Poliisi. Wuuno mu studio z'Olujjuliro! https://t.co/M0g92q4m5X,1,6
767,1.29e+18,"Poliisi ezinzeeko ekitebe kya FDC e Najjanankumbi , Dr Kizza Besigye bamusibidde munda #SaltTvUpdates https://t.co/5N52qLvBJF",0,0
768,1.29e+18,#Uganda: Agabuutikidde:  Norbert Mao akukkulumidde Poliisi. https://t.co/dIp6SLkqIJ,0,0
769,1.29e+18,"@fatimdiarra @SuomenPoliisi Kikkeli sillÃ¤ oli, joten ihan oikein poliisi kutsui mieheksi. Se, ettÃ¤ tunnet olevas joâ€¦ https://t.co/DMqtpZwnX1",0,0
770,1.29e+18,@petterij Kenelle minun pitÃ¤isi maksaa #lunnaat saadakseni kannettavani kryptauksen #salausavain:men? @krp_poliisiâ€¦ https://t.co/eFBONChIqX,2,6
771,1.29e+18,"#Agataliikonfuufu:  Poliisi ewadde ensonga ku bya Kiweewa. ""Fayiro ekyali wa Ssabaawabi wa Gavumenti.â€¦ https://t.co/4U3StcfH28",0,6
772,1.29e+18,Poliisi ekunyizza Sulaiman Mbuga olwâ€™akabaga keyakoze #NTVNews  https://t.co/tZWYzivVfY https://t.co/4XK842xaZG,0,19
773,1.29e+18,#Kasalabecca: Amasu ku podium: List mpaanvu ey'abeetagibwa okubaako  byebannyonnyola ku Poliisi. https://t.co/qkgnVSpemi,0,5
774,1.29e+18,@PoliceUg emaze neyimiriza ebikwekweto kuba Boda Boda ebibadde bibakugira okuyingira mu kibuga wakati.â€¦ https://t.co/0IK4YetyfV,0,2
775,1.29e+18,Pollisi ekutte munnamawulire Basajja-Mivule ngâ€™emuvvunaana gwa kufulumya bubaka obusiga obukyayi nâ€™obusosoze mu mawâ€¦ https://t.co/N363PsOIms,3,11
776,1.29e+18,"Mu masekati gâ€™ekibuga Kampala kubadde kutunda mwoyo ngâ€™enkoko emira ensanafu okugendayo, anti obwedda buli agezaakoâ€¦ https://t.co/uQeFSZCyYq",3,9
777,1.29e+18,"#Agabuutikidde: Poliisi ekoze ekikwekweeto ku Boda boda. 
https://t.co/dj6GpiJO3m https://t.co/euRjKoeiS5",0,2
778,1.29e+18,Bukedde Online - 'Omukungu wa poliisi angobye n'awasa omulala' https://t.co/qRNJUfsmBF,0,1
779,1.29e+18,La Venti restaurant Najjeera. Abaabaddeyo eggulo poliisi netabakwata mbatumidde. Obukugu bwemwakozesezza okulinnyaâ€¦ https://t.co/kCnZP1GGcP,31,234
780,1.29e+18,"POLIISI EYOGEDDE KU KUKWATIBWA KWA KIWEEWA OMUYIMBI,PRESS TIMES. https://t.co/2D0l05iN0o via @YouTube @YekoyadaUG @uncleptr @Muteesa1Royal",1,3
781,1.29e+18,#Uganda: Agabuutikidde: Poliisi erabudde abagikolako obulumbaganyi nâ€™effujjo. https://t.co/RpLISJdcmQ,0,0
782,1.29e+18,"Aba CID olunaku lw'eggulo bekebegyezza emotoka ya Bizonto Comedy okuli; Kidomoole, Opeto, Maliseeri ne Ssabakaaki mâ€¦ https://t.co/fuGHnndxC1",0,3
783,1.29e+18,Ba bipale boys batabudde embeera lwa muziki poliisi evanoonya anti #NTVDanceParty @rosemaryuganda @ntvuganda https://t.co/BIG0KbqMHI,2,1
784,1.29e+18,"Abaana mubagambe, aba poliisi tubasabire ðŸ™ðŸ¾ https://t.co/sO2StJjysb",8,65
785,1.29e+18,@ntvuganda Uganda poliisi tekyalina byakola yasigalira kutulugunya banaUganda,0,0
786,1.29e+18,Poliisi mu disitulikiti ye Mubende ekutte ssentebe we gombolola ye Butoloogo Mukiza Rauben Mutabaazi ku bigambibwaâ€¦ https://t.co/EwkdCfLSeZ,2,21
787,1.29e+18,Poliisi esibye eyaza amakka kwosa ne motooka za bakazanyirizzi abeeyita #bizonto abaakwatiddwa olunaku lw'eggulo kuâ€¦ https://t.co/sXKxslWXMj,3,34
788,1.29e+18,Abatuuze mu Nyendo bagamba nti obuzibu okusinga buvudde kwâ€™atwala poliisi yâ€™ekitundu kino OC Denis Kanaakulya eyaliâ€¦ https://t.co/a942jUshJ9,0,1
789,1.29e+18,"Sunday Monitor yatuuse dda ku katale: @RebeccaKadagaUG kabwa nango n'omumyuka we @JacobOulanyah, ebiwandikiddwa kuâ€¦ https://t.co/HeCDdRD6mJ",0,2
790,1.29e+18,Poliisi e Nansana ekubye amasasi nâ€™omuka ogubalagala mu bbanga okugumbulula abatuuze ababadde beekalakaasa olwâ€™obutâ€¦ https://t.co/mCkE7dFtOD,0,3
791,1.29e+18,"#Uganda: Aba KACITA babayise ku poliisi, Anti luli baayogera ebikankana https://t.co/Y7msiSgZyc",0,0
792,1.29e+18,Poliisi ekedde kugumba mu Kampala ku Mini Price oluvanyuma lwâ€™okufuna amawulire nti abasuubuzi baagala kwekalakaasaâ€¦ https://t.co/TvEB4MpiNz,0,4
793,1.29e+18,"Poliisi ekutte basatu mu abasuubuzi abeegugunze mu Kampala
#NTVNews https://t.co/McBW2x5Cf3 https://t.co/Cp3bgMTxMv",1,10
794,1.29e+18,"Poliisi yeezoobye nâ€™abeekyaye olwâ€™amasannyalaze
#NTVNews https://t.co/DdZXz9r7e5 https://t.co/qIH6ukL3Pq",1,8
795,1.29e+18,"â€˜Bizzontoâ€™ bikwatiddwa, poliisi egamba baakoze akatambi akaawula mu bantu
#NTVNews https://t.co/BoK4MeoMfT https://t.co/5oDk3VwbfY",2,49
796,1.29e+18,#Agataliikonfuufu: Poliisi erwanaganye n'abeekalakaasi. https://t.co/sunTIJ1UJE via @YouTube,0,0
797,1.29e+18,Poliisi ekakasizza okukwatibwa kwâ€™abakozi ba Radio Simba bakazannyiikirizi abakazibwa erya bizonto nga bano bakukunâ€¦ https://t.co/eqWjVhgrtI,4,29
798,1.29e+18,"Poliisi ekutte basatu mu abasuubuzi abeegugunze mu Kampala
#NTVNews https://t.co/McBW2x5Cf3 https://t.co/kf1CxBF2ln",1,19
799,1.29e+18,"Poliisi yeezoobye nâ€™abeekyaye olwâ€™amasannyalaze
#NTVNews https://t.co/DdZXz9r7e5 https://t.co/uopTJmik4k",2,20
800,1.29e+18,@AKasingye Ffe lwaaki ba landlord bwebatuloopa poliisi tetuyamba netusasulira ðŸ¤£ðŸ¤£,0,0
801,1.29e+18,Poliisi eriko abakulira abasuubuzi basatu b'ekutte nga ebalanga kukuma muliro mubanaabwe okwegugunga nga bawakanyaâ€¦ https://t.co/Y1B9rb7G44,5,21
802,1.29e+18,Okusinzira ku Charles Twine ayogerera ekitongole ky'abambega mu Poliisi  bano bakwatiddwa olw'akatambi akamu kebaakâ€¦ https://t.co/LCGFSsrsvU,2,5
803,1.29e+18,Poliisi ekakasizza okukwatibwa  kw'abakozi ba ladiiyo simba abamanyiddwa nga Bizonto. Abakwatiddwa bali bana nga baâ€¦ https://t.co/2EyxnHVVSq,14,56
804,1.29e+18,"#Agabuutikidde: - Poliisi esiibye egobagana n'abasubuuzi.
- Okujjayo empapula mu NRM ku babaka.
- Eyali Pulezidentiâ€¦ https://t.co/tuoC1AV8kJ",1,5
805,1.29e+18,Poliisi ya Kampala mukadde eli kumuyiggo gwâ€™omusajja agambibwa okubula nâ€™omwana atali wuwe #AgafaEyoâ€¦ https://t.co/vduHwJxgD8,0,0
806,1.29e+18,#Uganda: Agataliikonfuufu:   Poliisi egumbuludde abawagizi ba People Power. https://t.co/R9Vd5viaUL,0,0
807,1.29e+18,#Uganda: Abasuubuzi bagudewo poliisi nebakuba| Salam Omukeeze https://t.co/4kTx22bRFK,0,0
808,1.29e+18,#Agataliikonfuufu:  Poliisi ekubye amasasi mu bakozi  ku Ffaamu. https://t.co/dcDf6T5cp1 via @YouTube,0,0
809,1.29e+18,Poliisi ya Kampala mukadde oli kumuyiggo gwâ€™omusajja agambibwa okubula nâ€™omwana atali wuwe.  #AgafaEyo https://t.co/qZfutEt2mU,0,3
810,1.29e+18,E Jinja poliisi ekozesezza teargas okugumbulula ensisinkano yâ€™abekibiina ki National Unity Platform #NTVNewsâ€¦ https://t.co/cqgYcFhaJg,2,19
811,1.29e+18,"Poliisi e Jinja ekedde kukuba mukka gubalagala, okugumbulula bannakisinde ki People power ababadde bakedde okukungaâ€¦ https://t.co/CFrUczWpm5",0,17
812,1.29e+18,"VVAAWOMPITEWO E JINJA - Vvaawompitewo e Jinja, poliisi eridde matereke n'abawagizi ba @People_Power_Ug ababadde bazâ€¦ https://t.co/vofe0vKwUK",0,5
813,1.29e+18,E Jinja poliisi ekozesezza teargas  okugumbulula ensisinkano yâ€™abekibiina ki National Unity Platform. Bannakibiinaâ€¦ https://t.co/aeBiLtuW94,3,33
814,1.29e+18,OMUVUBUKA gw'ebakutte lubona n'embizzi enzibe mukaaga asimattuse okugajambulwa.Poliisi ye Kammengo mu Mpigi etaasizâ€¦ https://t.co/nRN70lQGKB,1,11
815,1.29e+18,Poliisi okuva ku CPS eyitidwa bukubirire okukkakkanya abasuubuzi ku kizimbe kya Premier ku Nabugabo abavudde mu mbeâ€¦ https://t.co/iVosPmJJUt,1,5
816,1.29e+18,AGATALIIKO NFUUNFU: Kulwesanyu enyingi owabooda yagenze neyeeyagalira muba poliisi nga Monday tenatuuka. Bamukute nâ€¦ https://t.co/0hKyfuiGLq,0,6
817,1.29e+18,Bannassingo bakedde kwetaba mukukola bulungi bwa nsi nga akabonero ak’okujaguza amatikkira ga Ssabasajja ag’omulund… https://t.co/8hyqBLEWU1,0,3
818,1.29e+18,"Abatuuze mu disitulikiti y’e Buyende, bakukkulumidde abakulembeze baabwe, obutafa ku nguudo mu kitundu kino, azaaya… https://t.co/TBEb1PmZ93",0,0
819,1.29e+18,Abakazi mu nkambi beekolamu omulimu okusobola okuluka ebintu by’emikono okusobola okwebezaawo wadde bayita mukusoom… https://t.co/cDm7pVqYwu,0,6
820,1.29e+18,AMATIKKIRA GA KABAKA: Ab'okugeetabako batereddwako obukwakkulizo #AgafaEyo https://t.co/PmsVk0aiOI https://t.co/CgN284FHca,0,1
821,1.29e+18,Abaludde mu by’entambula mu kibuga Kampala bakubye ebituli mu kiteeso kya minisita wa Kampala Betty Amongi eky’okus… https://t.co/4xK9FGjFpE,0,2
822,1.29e+18,Akulira KCCA omugya yeeyamye okukwatagana ne bannabyabufuzi #AgafaEyo https://t.co/w5WqQiYIXt https://t.co/itlm34VlK3,1,4
823,1.29e+18,Okusoma kwandiddamu nga tetulina basomesa - bannannyini masomero #AgafaEyo https://t.co/SMVu2e1zNT https://t.co/lUJxFwBJPC,1,0
824,1.29e+18,E Mukono waliwo omuvubuka eyakubidwa esasi omukiro ekyakeeseza olwaleero nga kiteberezebwa nti obuzibu bwavudde ku… https://t.co/Um5UoWqjcw,2,7
825,1.29e+18,Abakadde e Kayunga betegeezeza nga bwebategenda kwetaba mu kulonda singa akakiiko k’eby’okulonda tekaveeyo kubasome… https://t.co/lyqofYtfYK,0,3
826,1.29e+18,"Abatuuze b’e Bulera bali mubweraliikirivu okulumbibwa endwadde eziva mu kokozesa amazzi amakyafu.
#AgafaEyo… https://t.co/4kfSeUzyNl",0,4
827,1.29e+18,Abantu abaliko obulemu e Kiryagonja mu Wakiso bazinzeeko emmotoka ya Ssentebe w’e kyalo Kiryagonja - Matugga nga ba… https://t.co/9bejvQ8KCj,0,1
828,1.29e+18,Abatuuze ku kyalo Gogonya e Ssumbwe - Bulenga mu disitulikiti y’e Wakiso basattira lwa kibba baana kuddamu mukitund… https://t.co/OWzRezyy2j,0,2
829,1.29e+18,"Abatuuze ku byalo okuli ndibulungi, Kyamufumba ne Ngaaju mu gombolola ye Butuntumula e Luwero beekokkola kampuni ya… https://t.co/WodXGqZPEL",0,5
830,1.29e+18,"KCCA ewadde nsalesale wa Boda Boda okuyingira ekibuga
#AgafaEyo https://t.co/ADuLJiw6zn https://t.co/hvW2AUnxM0",0,3
831,1.29e+18,"Poliisi ekubye amasasi ne teargas mu basuubuzi ababadde beekalakasa mu kibuga
#AgafaEyo https://t.co/MkjoKxVx67 https://t.co/ZmrfKEBNCl",0,4
832,1.29e+18,"Omusawo akubuulira ekiviirako abantu okugongobala
#AgafaEyo https://t.co/XU68iuEA4M https://t.co/swGsaiz1kB",0,4
833,1.29e+18,KATI: Tukwanirizza ku mawulire gaffe aga #AgafaEyo ne Susan Nanyanzi https://t.co/oyUY3Bsx1I,0,9
834,1.29e+18,"Omuvubuka e Mulago mu division y’e Kawempe, asobeddwa eky’okukola, oluvannyuma lw’a munne eyali amubudamizza, mu bi… https://t.co/cjixCimdJx",1,0
835,1.29e+18,Poliisi mu Kampala eyodde abantu abasangiddwa mu bbaala lya Friendship Bar and Restaurant e Nakasero nga banywa omw… https://t.co/VhdZA2sHAU,0,2
836,1.29e+18,"Ebbugumu lyeyongedde mu nsiike y’eby’obufuzi nga eggwanga lyeteekerateekera okulonda kwa 2021.
#AgafaEyo… https://t.co/9NERgXaGpQ",1,1
837,1.29e+18,"Abantu kati bapima okunyuma kw’omukola ku ntimba, kino oyinza okugamba kyekiviiriddeko n’omulimu guno okuwanikibwa… https://t.co/eEZOaDiBBh",0,5
838,1.29e+18,"Ebitaala byakuyambako okukendeeza obumenyi bwamateeka e Mityana
#AgafaEyo https://t.co/p0gQZH4q9S https://t.co/5vqgZg1mC4",0,4
839,1.29e+18,Wabaddewo vaawo mpitewo e Masuliita mu distulikiti y’e Wakiso wakati wabawagizi ba Prof. Gilbert Bukenya n’aba Mini… https://t.co/xOOQrs4v6I,1,5
840,1.29e+18,"Namukasa Aliwali kati amaze mu mulimu guno emyaka 73, atubuulidde nti buli mwezi azaalisa abakazi abasoba mu 30.… https://t.co/VvFC6iFGMT",0,0
841,1.29e+18,"Abaana bangi bakukusibwa wano munda mu gwanga nebweru walyo, kyoka kizuuliddwa nti ekibonerezo ekiweebwa abasingisi… https://t.co/AOP1BQXlCV",0,0
842,1.29e+18,"Nazzikuno, omuntu nga anaakola omukola kyeyasooka nga okwebuuza byakulya kino tekyasosolanga kika kya mukolo.

Naye… https://t.co/6aY0foeBVK",0,7
843,1.29e+18,"Waliwo omuvubuka e Mulago mu division y’e Kawempe, asobeddwa eky’okukola, oluvannyuma lw’amunne eyali amubudamizza,… https://t.co/mRT17wGBgR",0,8
844,1.29e+18,Wabaddewo vaawo mpitewo e Masuliita mu distulikiti y’e Wakiso wakati wabawagizi ba Prof. Gilbert Bukenya n’aba Mini… https://t.co/VX7BkW6xUb,0,5
845,1.29e+18,Ebbugumu lyeyongedde mu nsiike y’eby’obufuzi nga eggwanga lyeteekerateekera okulonda kwa 2021. #AgafaEyo https://t.co/E9H2a6xovh,0,5
846,1.29e+18,Poliisi mu Kampala eyodde abantu abasangiddwa mu bbaala lya Friendship Bar and Restaurant e Nakasero nga banywa omw… https://t.co/TyGgIIK7fs,0,10
847,1.29e+18,"KATI: Amawulire aga #AgafaEyo ne Susan Nanyanzi. 
Twegateko! https://t.co/27HnluojbW",0,5
848,1.29e+18,"EBIKULU: Mu #AgafaEyo olwaleero ne Susan Nanyanzi

Lindilira ebisingawo ku ssaawa 3:50 ez'ekiro https://t.co/b2kkw2PD9N",1,6
849,1.29e+18,Tosubwa #AgafaEyo olwaleero ne Moreen Nambalirwa ku lwa batawulira [sign language interpreter] https://t.co/YADIVU4Iz4,1,6
850,1.29e+18,Tosubwa amawulire gaffe aga #AgafaEyo ku ssaawa 3:50 ez'ekiro ne Susan Nanyanzi https://t.co/7Zb6Ht7hVb,1,2
851,1.29e+18,Lood Meeya Erias Lukwago aweze okuyimirira ne FDC mu bulungi ne mu bubi. Bino abyogeredde wali ku kitebbe kya FDC e… https://t.co/b3hGiTtjhf,1,4
852,1.29e+18,I'm a seasoned politician but not a seasonal one. I have taken this decision to join FDC as a seasoned politician b… https://t.co/rpWZZEiY6w,2,10
853,1.29e+18,"Olwaleero #ENsiKulaba, tukuleetedde Francis Mutumba omutuuze w’e Nabitalo e Busukuma mu disitulikiti y’e Wakiso, at… https://t.co/MLmnigN9Uu",0,5
854,1.29e+18,KATI: Pulezidenti Museveni azizzaayo empapula ze okusunsulwa mu bannakibiina kya NRM abagala okuvuganya mu kalulu 2… https://t.co/OjI5OjfmBv,0,1
855,1.29e+18,Waliwo omukadde e Banda mu Wakiso atalina wakusula nga akasiisira keyazimba enkuba bwetonnya konna kajjula amazzi.… https://t.co/GtHTUWxxWG,0,2
856,1.29e+18,Abatuuze b’e Wabigalo e Mityana bagudde ku mutuuze munaabwe ne bamukuba okubula okumutta nga bamulanga bufere.… https://t.co/wzdYhU08hA,1,2
857,1.29e+18,"Yiino maapu aba Boda Boda gy’ebalina okugoberera
#AgafaEyo https://t.co/NB78pPfvJa https://t.co/EmYusxtFDF",0,2
858,1.29e+18,"Ebbula ly’amazzi e Busia liviriddeko obutabanguko mu maka
#AgafaEyo https://t.co/b7P0KUnKz8 https://t.co/9MsIJjMVeF",0,2
859,1.29e+18,"Enteekateeka ya Boda Boda obutayingira kibuga egudde butaka
#AgafaEyo https://t.co/HsRfRNBVFS https://t.co/kbPZTNsYUU",1,2
860,1.29e+18,"Aba Boda boda bazzeemu okukola, ababadde batalina bisaanyizo basonyiyiddwa
#AgafaEyo https://t.co/9KhNGdeXFT https://t.co/G427Pf1J3c",0,3
861,1.29e+18,Abatuuze b’omukikaaya e Bulenga mu disitulikiti ye Wakiso bafunye okutya olw’abantu abatannategeerekeka abaabadde b… https://t.co/Fv5A9kpvBE,0,2
862,1.29e+18,Essaza ly’Eklezia Katolika ery’e Masaka nga liyita mu kitongole kyalyo eky’eby’enkulaakulana ki Caritas - Maddo kig… https://t.co/CugvVQJXxd,0,0
863,1.29e+18,A batuuze b’e Ntebetebe mu gombolola y’e Bweyogerere e Kira batabukide munaabwe olw’okutulugunya mutoowe ow’emyaka… https://t.co/yX4PuKapY0,0,2
864,1.29e+18,@Jocylynne @sparktvuganda 🙏💯💥💥💞 #AgafaEyo,0,1
865,1.29e+18,9:50pm is the deal #AgafaEyo https://t.co/DuS1qFqoe6,0,6
866,1.29e+18,"Minisita w’ekikula ky’abantu n’okwekulaakulanya, Frank Tumwebaze, ategeezezza nga bwagenda okusala amagezi butya ab… https://t.co/bOHECbNmRO",1,4
867,1.29e+18,"Abakulembeze mu disitulikiti y’e Kabarole, batandiseewo enkola ey’okuzimba Kaabuyonjo, ezikuuma obutonde bwensi, zi… https://t.co/P4f2Ip3eyr",0,2
868,1.29e+18,"Weekumire mu Kumanya: Obulamu bwabaddugavu mu America
#AgafaEyo https://t.co/OKZVWyiY0L https://t.co/zxdKhU7rkh",0,2
869,1.29e+18,Poliisi e Nansana ekubye amasasi n’omuka ogubalagala mu bbanga okugumbulula abatuuze ababadde beekalakaasa olw’obut… https://t.co/mCkE7dFtOD,0,3
870,1.29e+18,"Abasomesa okuva mu masomero g’obwananyini mu Nansana basabye gov’t ebayambe ebaduukirire nga ebafunira kubuyambi, o… https://t.co/kTTa4BRbKI",0,3
871,1.29e+18,"Police Entebbe ekute omusajja abadde yeeyita Pastor okudda ku ndiga ze ate nazifunisa embuto.
#AgafaEyo… https://t.co/pwm6IMee6O",0,2
872,1.29e+18,"Mu mambuka ga Uganda abaayo beeraliikirivu olw’obulwadde bw’olukuku okubalumba.
#AgafaEyo https://t.co/qVkn6u7us2 https://t.co/Nvykz996Cf",0,3
873,1.29e+18,Poliisi e Mbarara ekutte Kansala we Nyamityobola nga emuteebereza okwezza ebintu bya gavumenti ebikozesebwa okuzimb… https://t.co/FSKjKmY5Ow,1,3
874,1.29e+18,Poliisi ekedde kugumba mu Kampala ku Mini Price oluvanyuma lw’okufuna amawulire nti abasuubuzi baagala kwekalakaasa… https://t.co/TvEB4MpiNz,0,4
875,1.29e+18,@NamakumbiJ @nbstv @Ernest_Wisdom @PaulKayonga1 @ramahmbago Gomesi ekunyumidde nga bwonyumisa #NBSAmasengejje,0,1
876,1.29e+18,Josephine Namakumbi omwana w'embogo mbebaza okulaba #NBSAmasengejje Temujjanga okwo. @nbstv Awangaale Ssebuufu bwa… https://t.co/rSfL1KVOq1,7,111
877,1.29e+18,"Minisita Namuganza agamba tali mwetegefu okulekera Sipiika Kadaga, mbu obululu busalewo.

#NBSAmasengejje… https://t.co/KoLhRa4LPn",0,28
878,1.29e+18,Bwotuuka mu Ntungamo okakasiza ddala nti  akalulu ka 2021 kabawuuba anti bangi besowoddeyo okuvuganya ku bifo eby’e… https://t.co/krCFhztpoX,1,15
879,1.29e+18,Abamu ku babaka b’oludda oluvuganya gavumenti okuli omubaka omukyala ow’e Dokolo Cecilia Ogwal baweze okugonza Mini… https://t.co/6qfGFizG8d,0,7
880,1.29e+18,"Iddi adhua nga bwemanyiddwa nti yakusala bisolo, olwaleero ensolo nnyingi zigudde nga n’ab’e Kireka tebaalutumidde… https://t.co/gyJH8regLq",1,12
881,1.29e+18,"Ababaka ba paalimenti abeegattira mu mukago gwa DP Bloc, bagumbye mu disitulikiti y’e Wakiso okunnyonnyola obukiiko… https://t.co/8sNBqbge1Q",1,23
882,1.29e+18,"Ku muzikiti gw’e Kampala Mukadde, newenkubadde emikolo gibadde gyakutandika saawa emu n’ekitundu,abagenyi amakumi 2… https://t.co/XFrWHdv36Y",1,14
883,1.29e+18,"Ono agamba nti ensimbi zino zanditeereddwa mu bintu ebirala ebigasa eggwanga, gamba nga okutumbula obujanjabi nadda… https://t.co/eL6Hyqv7Sl",1,8
884,1.29e+18,"Omulangira Kassim Nakibinge alabudde gavumenti ku nsimbi z’egenda okuteeka mu constituency empya 46, ezaayisiddwa P… https://t.co/3mOT41zEVD",2,21
885,1.29e+18,Bino omuterega aby’ogeredde mu lubiri e Mmengo ewaategekeddwa omukolo gw’okujaguza emyaka 27 gyamaze ku nnamulondo… https://t.co/NKm2fnvfrF,1,5
886,1.29e+18,Ssaabasajja Ronald Muwenda Mutebi II asonze ku byenyamizza obuganda omuli abakuuma Dembe abakozesa eryanyi ku bantu… https://t.co/21YE2JWO6r,2,25
887,1.29e+18,"Agaliko kati: #NBSAmasengejje ne @NamakumbiJ.

Labira ku yintaneti: https://t.co/6VldnzRkBY

#NBSUpdates… https://t.co/K4GdgLODom",1,24
888,1.29e+18,Butereevu ku @nbstv tuli butoola ne #NBSAmasengejje kaakano. Twegatteko @Ernest_Wisdom @PaulKayonga1 @ramahmbago https://t.co/OMexgHVkUi,15,199
889,1.29e+18,"Namunswa awabudde abavubuka basigaze essuubi mu kulwanyisa #COVID19. 

#Amatikkira27 #NBSUpdates #NBSAmasengejje… https://t.co/vzD4CjObac",13,50
890,1.29e+18,"Kabaka awakanyizza eky'abakuumaddembe okukangavvula abasobezza, nga tebabatutte mu kkooti.

#Amatikkira27… https://t.co/icJnENC70p",7,54
891,1.29e+18,"Kabaka asabye gavumenti efe ne ku ndwadde endala, yadde nga waliwo #COVID19.

#Amatikkira27 #NBSUpdates… https://t.co/V0SSayfyFN",3,20
892,1.29e+18,"Olw’embeera ya COVID eyasaazisaamu empaka z’emizanyo gyona, leero Twogeddeko ne Dr. Jeff Nyangenya akulira clubya J… https://t.co/qxLThmQ6QA",1,14
893,1.29e+18,Kyokka omuloodi Ssalongo Erias Lukwago tamulinze nakubugumya mbooge namulabula okutta ku bigere ng’akola emirimu gy… https://t.co/dpOyQSmWOK,1,7
